osm_id,name,category,risk_tier,risk_label,longitude,latitude
1276176991,Unnamed,building,3.0,High,3.3031013,6.5053036
1262614435,Unnamed,building,2.0,Moderate,3.2612198,6.4969142
1275699747,Unnamed,building,3.0,High,3.296101,6.5196198
1262071032,Unnamed,building,2.0,Moderate,3.2530171,6.5095143
1259073011,Unnamed,building,4.0,Very High,3.2441118,6.5135847
1263684203,Unnamed,building,1.0,Low,3.2816415,6.5146805
1258219166,Unnamed,building,3.0,High,3.2731159,6.448464
1259679257,Unnamed,building,4.0,Very High,3.2461595,6.5206484
1257366032,Unnamed,building,3.0,High,3.29116,6.4508955
1275526946,Unnamed,building,3.0,High,3.3034731,6.521734
1263467100,Unnamed,building,4.0,Very High,3.2748662,6.4969613
1258039500,Unnamed,building,2.0,Moderate,3.2948943,6.454468
1257954175,Unnamed,building,4.0,Very High,3.2534043,6.4421824
1261909933,Unnamed,building,0.0,NoData,3.244701,6.5233798
1263523205,Unnamed,building,3.0,High,3.2427046,6.4982792
1257436714,Unnamed,building,3.0,High,3.2634733,6.4362655
1263710177,Unnamed,building,4.0,Very High,3.2664155,6.4978096
1083910715,Unnamed,building,3.0,High,3.2172531,6.4432822
1258413449,Unnamed,building,4.0,Very High,3.2598913,6.4221833
1275581490,Unnamed,building,2.0,Moderate,3.3071243,6.5187977
1257625500,Unnamed,building,3.0,High,3.2674613,6.4495715
1276426245,Unnamed,building,3.0,High,3.3074155,6.5000657
1257529078,Unnamed,building,2.0,Moderate,3.2918299,6.4775834
1276514528,Unnamed,building,3.0,High,3.2926631,6.4847512
1266158714,Unnamed,building,3.0,High,3.2499449,6.4200057
1258714835,Unnamed,building,3.0,High,3.329439,6.4192878
1258720020,Unnamed,building,0.0,NoData,3.2825176,6.4242888
1270352799,Unnamed,building,4.0,Very High,3.25569,6.5148732
1262968887,Unnamed,building,4.0,Very High,3.2545578,6.516641
1258699768,Unnamed,building,2.0,Moderate,3.3004412,6.4444134
1259507328,Unnamed,building,0.0,NoData,3.2425553,6.5241062
1263741545,Unnamed,building,3.0,High,3.2811145,6.4965635
1275735518,Unnamed,building,2.0,Moderate,3.2945717,6.5146711
1258219895,Unnamed,building,2.0,Moderate,3.2751931,6.4745766
1257974647,Unnamed,building,3.0,High,3.276605,6.4217927
1267700360,Unnamed,building,4.0,Very High,3.2244047,6.4587171
1257364332,Unnamed,building,4.0,Very High,3.2937611,6.4515101
1276218957,Unnamed,building,4.0,Very High,3.2937804,6.4875789
1267775826,Unnamed,building,4.0,Very High,3.2227553,6.4421326
1276139302,Unnamed,building,4.0,Very High,3.2973272,6.5071181
1258219869,Unnamed,building,4.0,Very High,3.2753488,6.4738658
1275402232,Unnamed,building,0.0,NoData,3.3006872,6.52434
1257798302,Unnamed,building,4.0,Very High,3.2820768,6.4793045
1257980794,Unnamed,building,3.0,High,3.2554006,6.464231
1258461571,Unnamed,building,4.0,Very High,3.238651,6.4546929
1267619054,Unnamed,building,3.0,High,3.22944,6.4695623
1267340838,Unnamed,building,1.0,Low,3.2229713,6.4945469
1262119494,Unnamed,building,4.0,Very High,3.2338303,6.5058275
1258640869,Unnamed,building,2.0,Moderate,3.3195557,6.4421741
1263284958,Unnamed,building,3.0,High,3.2806597,6.510173
1258653623,Unnamed,building,2.0,Moderate,3.2536017,6.460498
1260554514,Unnamed,building,3.0,High,3.2825541,6.5080307
1261666230,Unnamed,building,4.0,Very High,3.263165,6.5200363
1258436933,Unnamed,building,1.0,Low,3.2632553,6.4619055
1267444053,Unnamed,building,3.0,High,3.2175016,6.4462711
1258366278,Unnamed,building,2.0,Moderate,3.2612229,6.463365
1258596286,Unnamed,building,3.0,High,3.2773664,6.4704749
1272525706,Unnamed,building,2.0,Moderate,3.2229846,6.4447276
1258661812,Unnamed,building,4.0,Very High,3.283447,6.4582227
1262910962,Unnamed,building,1.0,Low,3.266389,6.50436
1263687471,Unnamed,building,4.0,Very High,3.2361137,6.5166587
1263249990,Unnamed,building,2.0,Moderate,3.2355661,6.5129
1272437317,Unnamed,building,3.0,High,3.2192185,6.4434938
1262166146,Unnamed,building,1.0,Low,3.2781237,6.5146818
1258615264,Unnamed,building,2.0,Moderate,3.2502024,6.4628098
1258150409,Unnamed,building,0.0,NoData,3.2630138,6.4302001
1263293838,Unnamed,building,3.0,High,3.2562133,6.515711
1267667328,Unnamed,building,2.0,Moderate,3.2282127,6.4826675
1258403382,Unnamed,building,4.0,Very High,3.2978162,6.455563
1267509073,Unnamed,building,2.0,Moderate,3.2140772,6.4561885
1276256094,Unnamed,building,1.0,Low,3.3007778,6.4939551
1262165282,Unnamed,building,3.0,High,3.2378344,6.501423
1257798270,Unnamed,building,3.0,High,3.2813733,6.480455
1267780754,Unnamed,building,3.0,High,3.3038764,6.4566094
1257957040,Unnamed,building,3.0,High,3.301183,6.4752394
1262148660,Unnamed,building,3.0,High,3.2725368,6.508589
1258574793,Unnamed,building,4.0,Very High,3.2370313,6.4420371
1263176399,Unnamed,building,3.0,High,3.2502639,6.5074904
1263726908,Unnamed,building,1.0,Low,3.2654119,6.494573
1263724386,Unnamed,building,2.0,Moderate,3.2848333,6.5091577
1263578583,Unnamed,building,0.0,NoData,3.2689701,6.5232266
1268384263,Unnamed,building,1.0,Low,3.2219921,6.5148636
1258621357,Unnamed,building,4.0,Very High,3.2713425,6.4682633
1261852742,Unnamed,building,3.0,High,3.2263113,6.51664
1257765135,Unnamed,building,3.0,High,3.3095051,6.4483312
1258450763,Unnamed,building,0.0,NoData,3.3142395,6.4309797
1257783596,Unnamed,building,4.0,Very High,3.2617174,6.4412265
1260627041,Unnamed,building,3.0,High,3.2423093,6.5113249
1263114225,Unnamed,building,4.0,Very High,3.276504,6.5113763
1258675814,Unnamed,building,3.0,High,3.2715811,6.4573429
1257812427,Unnamed,building,2.0,Moderate,3.2846134,6.4812639
1257884178,Unnamed,building,2.0,Moderate,3.2787685,6.4339487
1257810092,Unnamed,building,2.0,Moderate,3.3103573,6.4403836
1260594451,Unnamed,building,3.0,High,3.2509605,6.5140148
1262852133,Unnamed,building,1.0,Low,3.2673774,6.4989563
1258443050,Unnamed,building,4.0,Very High,3.2998046,6.4696475
1263682574,Unnamed,building,3.0,High,3.2769492,6.4979152
1257852607,Unnamed,building,3.0,High,3.3103704,6.4415554
995194789,Unnamed,building,3.0,High,3.3241638,6.417994
1258625090,Unnamed,building,1.0,Low,3.2537482,6.462877
1258030357,Unnamed,building,3.0,High,3.2811516,6.4656282
1258229623,Unnamed,building,0.0,NoData,3.308516,6.4641326
1257794013,Unnamed,building,2.0,Moderate,3.2701596,6.4540796
1266733060,Unnamed,building,3.0,High,3.2355806,6.4623934
1267784675,Unnamed,building,3.0,High,3.22651,6.4434031
1263710224,Unnamed,building,3.0,High,3.2679668,6.496893
1257761897,Unnamed,building,3.0,High,3.2472801,6.4486349
1275546462,Unnamed,building,4.0,Very High,3.3074988,6.5203433
1261898482,Unnamed,building,4.0,Very High,3.2245195,6.5063266
1263653226,Unnamed,building,4.0,Very High,3.2475096,6.452792
1257810023,Unnamed,building,3.0,High,3.3105816,6.4394379
1263609527,Unnamed,building,0.0,NoData,3.2369141,6.5252279
1258304667,Unnamed,building,4.0,Very High,3.2996513,6.4590351
1275520222,Unnamed,building,4.0,Very High,3.2983284,6.5222602
1258547906,Unnamed,building,4.0,Very High,3.2327625,6.4489483
1258601790,Unnamed,building,3.0,High,3.3007631,6.460895
1263176478,Unnamed,building,3.0,High,3.250681,6.5082358
1258621053,Unnamed,building,3.0,High,3.2845411,6.4720529
1267733007,Unnamed,building,3.0,High,3.2238697,6.4473421
1258533982,Unnamed,building,3.0,High,3.236001,6.4632071
1257788984,Unnamed,building,4.0,Very High,3.2892239,6.4824845
1267343103,Unnamed,building,3.0,High,3.213603,6.4481252
1276244563,Unnamed,building,4.0,Very High,3.2933913,6.4972009
1257519424,Unnamed,building,3.0,High,3.2560346,6.4511991
1266828047,Unnamed,building,2.0,Moderate,3.2675078,6.444037
1263114315,Unnamed,building,2.0,Moderate,3.2747854,6.5101669
1267033246,Unnamed,building,4.0,Very High,3.3011625,6.4767357
1267775913,Unnamed,building,4.0,Very High,3.2229393,6.4434004
1268411869,Unnamed,building,4.0,Very High,3.2846453,6.5080223
1260633768,Unnamed,building,2.0,Moderate,3.2448834,6.5164944
1257556368,Unnamed,building,2.0,Moderate,3.2553215,6.4682451
1267436933,Unnamed,building,0.0,NoData,3.2100532,6.4520187
1261666310,Unnamed,building,0.0,NoData,3.2654252,6.5216653
1257775074,Unnamed,building,4.0,Very High,3.3074769,6.4483343
1258180593,Unnamed,building,2.0,Moderate,3.2624022,6.4526296
1275398882,Unnamed,building,0.0,NoData,3.3015851,6.5242153
1260626857,Unnamed,building,3.0,High,3.2420699,6.5113426
1258249936,Unnamed,building,3.0,High,3.2923522,6.4720045
1258669965,Unnamed,building,4.0,Very High,3.3041211,6.4452711
995255532,Unnamed,building,3.0,High,3.3224883,6.4186886
1267684086,Unnamed,building,1.0,Low,3.2290087,6.4446706
1258647766,Unnamed,building,0.0,NoData,3.2667572,6.4245643
1263179488,Unnamed,building,0.0,NoData,3.2310215,6.5229315
1262069279,Unnamed,building,2.0,Moderate,3.226558,6.5223299
1257625307,Unnamed,building,2.0,Moderate,3.2782088,6.4555844
1257530717,Unnamed,building,2.0,Moderate,3.2702151,6.473857
1262546759,Unnamed,building,4.0,Very High,3.2278794,6.5071222
1266656765,Unnamed,building,3.0,High,3.2338759,6.4567057
1257845583,Unnamed,building,1.0,Low,3.2428915,6.4658554
1258193955,Unnamed,building,2.0,Moderate,3.2450152,6.4738565
1267537818,Unnamed,building,4.0,Very High,3.2285175,6.4570599
1262087184,Unnamed,building,3.0,High,3.2487044,6.5097417
1275546447,Unnamed,building,1.0,Low,3.3072458,6.5222038
1258756547,Unnamed,building,3.0,High,3.2774911,6.4167849
1258659035,Unnamed,building,2.0,Moderate,3.289327,6.4633491
1267487856,Unnamed,building,2.0,Moderate,3.2948946,6.4573471
1257954123,Unnamed,building,3.0,High,3.2541898,6.4423639
1258223592,Unnamed,building,3.0,High,3.2576429,6.4687651
1262775078,Unnamed,building,4.0,Very High,3.2647061,6.5148973
1257814768,Unnamed,building,3.0,High,3.2659596,6.4486135
1257597446,Unnamed,building,4.0,Very High,3.3046203,6.458856
1275423079,Unnamed,building,0.0,NoData,3.2963794,6.5234815
1258455130,Unnamed,building,4.0,Very High,3.3090059,6.445362
1258901701,Unnamed,building,4.0,Very High,3.2223238,6.4403941
1258023942,Unnamed,building,4.0,Very High,3.2917634,6.4644292
1258809973,Unnamed,building,0.0,NoData,3.2476532,6.4190207
1258183530,Unnamed,building,3.0,High,3.2481595,6.4732432
1263682643,Unnamed,building,2.0,Moderate,3.2787603,6.496487
1257421531,Unnamed,building,3.0,High,3.2755064,6.4389828
1262943073,Unnamed,building,1.0,Low,3.2293384,6.5206571
1267526312,Unnamed,building,4.0,Very High,3.2208448,6.4536799
1258313934,Unnamed,building,1.0,Low,3.2497038,6.4225024
1263727452,Unnamed,building,4.0,Very High,3.2853521,6.5063422
1258565928,Unnamed,building,4.0,Very High,3.2356012,6.4455257
1260528851,Unnamed,building,4.0,Very High,3.2644113,6.5008423
1275270791,Unnamed,building,4.0,Very High,3.3019171,6.4900828
1258219105,Unnamed,building,3.0,High,3.2729415,6.447432
1259371022,Unnamed,building,0.0,NoData,3.2599409,6.5217024
1263643931,Unnamed,building,2.0,Moderate,3.2380898,6.5209251
1257764386,Unnamed,building,4.0,Very High,3.2673642,6.4502906
1258247817,Unnamed,building,3.0,High,3.2631255,6.4446469
1259318823,Unnamed,building,0.0,NoData,3.2740059,6.5235648
1258193960,Unnamed,building,4.0,Very High,3.2458482,6.4741013
1118286982,Unnamed,building,0.0,NoData,3.3620988,6.4173479
1267746407,Unnamed,building,0.0,NoData,3.1867479,6.4055963
1257407282,Unnamed,building,2.0,Moderate,3.2900362,6.4518073
1272502154,Unnamed,building,4.0,Very High,3.2216242,6.4407843
1259732078,Unnamed,building,0.0,NoData,3.2212753,6.5235536
1258247735,Unnamed,building,2.0,Moderate,3.2642846,6.4440419
1257402148,Unnamed,building,2.0,Moderate,3.3013458,6.4468503
1276351665,Unnamed,building,4.0,Very High,3.2987941,6.4920971
1118296526,Unnamed,building,0.0,NoData,3.3617729,6.4172167
1262773065,Unnamed,building,3.0,High,3.2672804,6.5162325
1258391669,Unnamed,building,2.0,Moderate,3.27393,6.4223433
1275735560,Unnamed,building,3.0,High,3.2938294,6.5153253
1258794327,Unnamed,building,0.0,NoData,3.2379691,6.4181163
1257804134,Unnamed,building,4.0,Very High,3.3031501,6.4589638
1267678030,Unnamed,building,4.0,Very High,3.2293936,6.4492261
1257513590,Unnamed,building,2.0,Moderate,3.2908598,6.4536959
1263730415,Unnamed,building,3.0,High,3.2798174,6.4849339
1257757143,Unnamed,building,3.0,High,3.2897292,6.4578234
1262540104,Unnamed,building,1.0,Low,3.2297035,6.5073205
1267618829,Unnamed,building,3.0,High,3.2258571,6.4703284
1261797342,Unnamed,building,4.0,Very High,3.2264474,6.5070604
1275728123,Unnamed,building,4.0,Very High,3.3053695,6.51716
1276182030,Unnamed,building,1.0,Low,3.3067078,6.5066033
1263532969,Unnamed,building,3.0,High,3.2771395,6.5033824
1258593885,Unnamed,building,4.0,Very High,3.2301277,6.4582595
1267761935,Unnamed,building,3.0,High,3.2209581,6.4453505
1262852231,Unnamed,building,3.0,High,3.267171,6.4999451
1262294711,Unnamed,building,3.0,High,3.2599965,6.5054179
1275526900,Unnamed,building,3.0,High,3.3020878,6.5218074
1258999690,Unnamed,building,4.0,Very High,3.3050342,6.4563736
1262087200,Unnamed,building,3.0,High,3.2489427,6.509357
1267514560,Unnamed,building,4.0,Very High,3.2158385,6.4502908
1275270699,Unnamed,building,2.0,Moderate,3.3040635,6.4911433
1257474801,Unnamed,building,4.0,Very High,3.2770532,6.4397779
1258590152,Unnamed,building,4.0,Very High,3.2375431,6.4557658
1267776463,Unnamed,building,4.0,Very High,3.2884595,6.4567882
1095583175,Unnamed,building,2.0,Moderate,3.2753799,6.4333973
1275781225,Unnamed,building,2.0,Moderate,3.3057489,6.5104855
1268617410,Unnamed,building,3.0,High,3.2508254,6.5004139
1257785647,Unnamed,building,3.0,High,3.2582253,6.4468797
1276250082,Unnamed,building,4.0,Very High,3.2925227,6.4930073
1260681136,Unnamed,building,2.0,Moderate,3.2494307,6.5196552
1262632370,Unnamed,building,3.0,High,3.2707523,6.5167186
1258684373,Unnamed,building,4.0,Very High,3.2588019,6.4556484
1257572542,Unnamed,building,3.0,High,3.2835265,6.4838184
1257896177,Unnamed,building,3.0,High,3.3072399,6.4823619
1257593227,Unnamed,building,2.0,Moderate,3.3066836,6.4655665
1257545629,Unnamed,building,2.0,Moderate,3.2468725,6.4493669
1257451567,Unnamed,building,2.0,Moderate,3.2519626,6.445931
1257908241,Unnamed,building,4.0,Very High,3.2671691,6.4522442
1089849783,Unnamed,building,3.0,High,3.2251754,6.4537339
1260771288,Unnamed,building,3.0,High,3.2685245,6.5176322
1257783964,Unnamed,building,4.0,Very High,3.2567496,6.4471181
1276177070,Unnamed,building,3.0,High,3.302837,6.5060945
1261399011,Unnamed,building,2.0,Moderate,3.2556798,6.5022335
1257823934,Unnamed,building,0.0,NoData,3.3086832,6.4616584
1258818646,Unnamed,building,2.0,Moderate,3.3175276,6.4181251
1275940167,Unnamed,building,3.0,High,3.2995148,6.509732
1275579109,Unnamed,building,4.0,Very High,3.3006204,6.5124247
1262225497,Unnamed,building,1.0,Low,3.2394,6.5125107
1275766730,Unnamed,building,4.0,Very High,3.3022577,6.5130262
1258219138,Unnamed,building,3.0,High,3.2726895,6.4479758
1262898279,Unnamed,building,4.0,Very High,3.2434019,6.5190509
1261388879,Unnamed,building,3.0,High,3.2490746,6.5018646
1257632528,Unnamed,building,4.0,Very High,3.302922,6.4472009
1259812487,Unnamed,building,2.0,Moderate,3.2407077,6.4967001
1257430428,Unnamed,building,3.0,High,3.2508883,6.444449
1276236871,Unnamed,building,4.0,Very High,3.2919246,6.4982031
1257478896,Unnamed,building,3.0,High,3.2491708,6.4766519
1257424376,Unnamed,building,2.0,Moderate,3.262768,6.4513202
1259727434,Unnamed,building,0.0,NoData,3.2213087,6.5236782
1275733525,Unnamed,building,2.0,Moderate,3.2918581,6.5159441
1258685994,Unnamed,building,4.0,Very High,3.2987598,6.4566321
1263741583,Unnamed,building,3.0,High,3.2802757,6.4958303
1263284880,Unnamed,building,3.0,High,3.2809823,6.5099481
1258727655,Unnamed,building,4.0,Very High,3.2366765,6.4371786
1257801113,Unnamed,building,4.0,Very High,3.2496652,6.452364
1257577873,Unnamed,building,4.0,Very High,3.2820647,6.4378822
1258244777,Unnamed,building,4.0,Very High,3.2876037,6.457587
1262614393,Unnamed,building,3.0,High,3.2621011,6.4981448
733631525,Unnamed,building,3.0,High,3.2589157,6.5181196
1258508671,Unnamed,building,0.0,NoData,3.2585511,6.4063491
1257493394,Unnamed,building,4.0,Very High,3.2588856,6.4418435
1267617348,Unnamed,building,2.0,Moderate,3.229508,6.4806264
1262529720,Unnamed,building,4.0,Very High,3.2610699,6.5151808
1259497425,Unnamed,building,3.0,High,3.262612,6.5081312
1266815171,Unnamed,building,3.0,High,3.3257516,6.4187485
1257514024,Unnamed,building,4.0,Very High,3.257378,6.4431931
1267521530,Unnamed,building,4.0,Very High,3.2199875,6.454778
1268650926,Unnamed,building,4.0,Very High,3.2636133,6.5125552
1275785471,Unnamed,building,4.0,Very High,3.3052554,6.5128112
1257424873,Unnamed,building,4.0,Very High,3.2687649,6.4503502
1258046459,Unnamed,building,3.0,High,3.2941435,6.4526599
1258581356,Unnamed,building,4.0,Very High,3.2524485,6.4592869
1258046347,Unnamed,building,3.0,High,3.2952527,6.4533936
1275270714,Unnamed,building,3.0,High,3.3030792,6.4922151
1263643889,Unnamed,building,4.0,Very High,3.236205,6.5218665
1257794388,Unnamed,building,4.0,Very High,3.29581,6.4579508
1257783887,Unnamed,building,4.0,Very High,3.2714298,6.4507526
1267490900,Unnamed,building,3.0,High,3.2956571,6.4621325
1267325975,Unnamed,building,0.0,NoData,3.2167616,6.4934919
1258607362,Unnamed,building,4.0,Very High,3.2439208,6.4547214
1273892073,Unnamed,building,3.0,High,3.267116,6.5124436
1266712818,Unnamed,building,4.0,Very High,3.2448586,6.4701899
1258408576,Unnamed,building,0.0,NoData,3.2595589,6.4304754
1260681257,Unnamed,building,4.0,Very High,3.2512538,6.5178751
1268118446,Unnamed,building,2.0,Moderate,3.2975599,6.4684611
1263724501,Unnamed,building,4.0,Very High,3.2826978,6.5099507
1258619338,Unnamed,building,0.0,NoData,3.2247472,6.4368045
1257787251,Unnamed,building,4.0,Very High,3.3105155,6.4491857
1276250110,Unnamed,building,4.0,Very High,3.2918256,6.4935865
1258693171,Unnamed,building,0.0,NoData,3.3179273,6.4491031
1276250136,Unnamed,building,4.0,Very High,3.2919922,6.4942155
1276491969,Unnamed,building,3.0,High,3.3024287,6.4893752
1258426540,Unnamed,building,2.0,Moderate,3.2627295,6.4594175
1257523164,Unnamed,building,2.0,Moderate,3.2791634,6.4794418
1267684044,Unnamed,building,1.0,Low,3.2292447,6.4442599
1258758932,Unnamed,building,4.0,Very High,3.3168447,6.4397278
1257607629,Unnamed,building,4.0,Very High,3.2541771,6.4447056
1285751670,Unnamed,building,2.0,Moderate,3.3588141,6.4149538
1095583170,Unnamed,building,0.0,NoData,3.2805503,6.4306271
1276433211,Unnamed,building,4.0,Very High,3.2967027,6.4858482
1275728004,Unnamed,building,4.0,Very High,3.3047471,6.5159979
1258604115,Unnamed,building,4.0,Very High,3.2511749,6.4595552
1258613971,Unnamed,building,4.0,Very High,3.3023236,6.4860313
1257419427,Unnamed,building,2.0,Moderate,3.2617524,6.4404725
1257718590,Unnamed,building,4.0,Very High,3.2553848,6.4374965
1257812433,Unnamed,building,3.0,High,3.2848296,6.4801936
1263159426,Unnamed,building,0.0,NoData,3.2277783,6.5244705
1263724438,Unnamed,building,1.0,Low,3.2849101,6.511446
1257790306,Unnamed,building,4.0,Very High,3.2952318,6.4584643
1258227091,Unnamed,building,3.0,High,3.2765135,6.474057
1258420905,Unnamed,building,2.0,Moderate,3.258056,6.4233717
1258460037,Unnamed,building,2.0,Moderate,3.2909933,6.4665233
1257397712,Unnamed,building,4.0,Very High,3.2533025,6.4506454
1266158663,Unnamed,building,0.0,NoData,3.2535082,6.4249633
1276457964,Unnamed,building,2.0,Moderate,3.3055127,6.4944774
653108088,Unnamed,building,2.0,Moderate,3.2665477,6.4231018
1257759096,Unnamed,building,4.0,Very High,3.260803,6.4454993
1258693551,Unnamed,building,4.0,Very High,3.2853931,6.4542478
1261852767,Unnamed,building,1.0,Low,3.2270972,6.5163595
1276168580,Unnamed,building,0.0,NoData,3.3087266,6.507053
995061762,Unnamed,building,0.0,NoData,3.3172059,6.4160038
1083909950,Unnamed,building,3.0,High,3.2182758,6.4424322
1258433458,Unnamed,building,2.0,Moderate,3.2504188,6.4384571
1257550866,Unnamed,building,3.0,High,3.2961035,6.466553
1262875000,Unnamed,building,3.0,High,3.2721019,6.51883
1257855254,Unnamed,building,3.0,High,3.2770729,6.4366726
1275270775,Unnamed,building,2.0,Moderate,3.3034066,6.4902788
1258247877,Unnamed,building,3.0,High,3.2643837,6.4451994
1261916915,Unnamed,building,4.0,Very High,3.2507621,6.5220633
1266562557,Unnamed,building,0.0,NoData,3.2656516,6.4235708
1257822054,Unnamed,building,4.0,Very High,3.3119036,6.4384404
1276362750,Unnamed,building,4.0,Very High,3.2919911,6.4881538
1258199974,Unnamed,building,3.0,High,3.2496932,6.4731119
1258678693,Unnamed,building,4.0,Very High,3.2768891,6.4518256
1257988178,Unnamed,building,0.0,NoData,3.2084815,6.4066178
1257774699,Unnamed,building,4.0,Very High,3.2614528,6.4450625
1257402001,Unnamed,building,3.0,High,3.2632485,6.4401011
1267775743,Unnamed,building,4.0,Very High,3.2220442,6.4409106
1275781251,Unnamed,building,4.0,Very High,3.304697,6.5112374
1259637660,Unnamed,building,4.0,Very High,3.2574756,6.515469
1258165089,Unnamed,building,4.0,Very High,3.3137543,6.4448773
1258444732,Unnamed,building,3.0,High,3.2323764,6.452166
1263400589,Unnamed,building,3.0,High,3.2825185,6.5018276
1262056512,Unnamed,building,3.0,High,3.2654141,6.5092573
1257902648,Unnamed,building,4.0,Very High,3.2696217,6.4437937
1257366065,Unnamed,building,2.0,Moderate,3.2929164,6.4502247
1257422941,Unnamed,building,4.0,Very High,3.30544,6.4558057
1257436731,Unnamed,building,2.0,Moderate,3.2636411,6.4371892
1258702761,Unnamed,building,0.0,NoData,3.3326231,6.4200554
1262599780,Unnamed,building,2.0,Moderate,3.2452998,6.5031583
1267527543,Unnamed,building,4.0,Very High,3.224347,6.4497563
1258660959,Unnamed,building,3.0,High,3.3217027,6.440545
1258569390,Unnamed,building,4.0,Very High,3.2777613,6.4643691
1258743967,Unnamed,building,4.0,Very High,3.283946,6.4062568
1276208962,Unnamed,building,3.0,High,3.2926233,6.5032512
1267509109,Unnamed,building,4.0,Very High,3.2149649,6.4553579
1258481865,Unnamed,building,4.0,Very High,3.2612238,6.4551581
1275719075,Unnamed,building,2.0,Moderate,3.2929771,6.5178691
1276248163,Unnamed,building,3.0,High,3.3075395,6.4971123
1267549469,Unnamed,building,2.0,Moderate,3.2283284,6.4647612
1258269748,Unnamed,building,3.0,High,3.2764723,6.4381698
1258261734,Unnamed,building,3.0,High,3.2589935,6.4628076
1262165294,Unnamed,building,2.0,Moderate,3.237369,6.5012302
1257583850,Unnamed,building,2.0,Moderate,3.2559118,6.4401679
1276139323,Unnamed,building,4.0,Very High,3.297463,6.5078735
1262210028,Unnamed,building,3.0,High,3.2267223,6.5025992
1257499531,Unnamed,building,2.0,Moderate,3.2708566,6.4378202
1258203652,Unnamed,building,3.0,High,3.2520374,6.4223804
1258368378,Unnamed,building,3.0,High,3.2728661,6.4615814
1261799119,Unnamed,building,4.0,Very High,3.2237077,6.5087205
1257994264,Unnamed,building,4.0,Very High,3.3092564,6.4572033
1260681152,Unnamed,building,4.0,Very High,3.2493477,6.5182018
1258229293,Unnamed,building,1.0,Low,3.2472274,6.4771774
1257810057,Unnamed,building,3.0,High,3.3098486,6.4398842
1257368594,Unnamed,building,2.0,Moderate,3.2918559,6.4517698
1257432492,Unnamed,building,2.0,Moderate,3.2742981,6.4419001
1258448196,Unnamed,building,2.0,Moderate,3.2733341,6.4802173
1258628526,Unnamed,building,2.0,Moderate,3.2744609,6.4733628
1258695124,Unnamed,building,3.0,High,3.2818435,6.4549563
1267326070,Unnamed,building,4.0,Very High,3.2177097,6.4950964
1259300782,Unnamed,building,2.0,Moderate,3.2512862,6.5211294
1275283044,Unnamed,building,0.0,NoData,3.3085502,6.5269518
1258599718,Unnamed,building,2.0,Moderate,3.2548889,6.4577801
1257642347,Unnamed,building,2.0,Moderate,3.2829015,6.4780481
1263545030,Unnamed,building,1.0,Low,3.2568588,6.4896611
1261916957,Unnamed,building,4.0,Very High,3.2495492,6.5220069
1258569709,Unnamed,building,4.0,Very High,3.2347974,6.44075
1275944314,Unnamed,building,3.0,High,3.3011127,6.5078381
1258604843,Unnamed,building,4.0,Very High,3.2995178,6.484682
1267540855,Unnamed,building,3.0,High,3.2209212,6.4914137
1257543095,Unnamed,building,2.0,Moderate,3.2515482,6.4466829
1257474807,Unnamed,building,4.0,Very High,3.277396,6.4389757
1274927623,Unnamed,building,2.0,Moderate,3.3068408,6.5057936
1257761860,Unnamed,building,4.0,Very High,3.2478945,6.4488419
1257497742,Unnamed,building,3.0,High,3.2796586,6.4388302
1257826812,Unnamed,building,4.0,Very High,3.3125309,6.4396741
1137584435,Unnamed,building,3.0,High,3.3001,6.501804
1257455680,Unnamed,building,3.0,High,3.2614079,6.4366936
1272181804,Unnamed,building,2.0,Moderate,3.2796631,6.5131498
1258063510,Unnamed,building,3.0,High,3.2808012,6.4726279
1257613833,Unnamed,building,4.0,Very High,3.2860661,6.4785907
1262231301,Unnamed,building,3.0,High,3.238937,6.5126105
1263697828,Unnamed,building,2.0,Moderate,3.265614,6.4969862
1257397767,Unnamed,building,4.0,Very High,3.2535922,6.4514195
1261830985,Unnamed,building,0.0,NoData,3.2217544,6.512713
1267625408,Unnamed,building,4.0,Very High,3.2259563,6.4537612
1258589729,Unnamed,building,4.0,Very High,3.2719066,6.4519365
1258714857,Unnamed,building,2.0,Moderate,3.3288891,6.4197161
1083917452,Unnamed,building,3.0,High,3.2288318,6.442496
1258631809,Unnamed,building,4.0,Very High,3.3045909,6.4848692
1268132152,Unnamed,building,2.0,Moderate,3.2974444,6.4618481
1263110519,Unnamed,building,3.0,High,3.2720786,6.5113926
1263710978,Unnamed,building,3.0,High,3.2839833,6.5122731
1257972869,Unnamed,building,3.0,High,3.2751858,6.4700015
1258197099,Unnamed,building,4.0,Very High,3.2958669,6.4626887
1263709289,Unnamed,building,2.0,Moderate,3.2756168,6.4927536
1258339769,Unnamed,building,1.0,Low,3.2607587,6.4695391
1257842101,Unnamed,building,2.0,Moderate,3.2727875,6.4633189
1262840543,Unnamed,building,3.0,High,3.2351911,6.514802
1263735339,Unnamed,building,1.0,Low,3.2626466,6.5006696
1257587041,Unnamed,building,3.0,High,3.3003561,6.4638877
1262209961,Unnamed,building,4.0,Very High,3.2252392,6.5032631
1257613940,Unnamed,building,2.0,Moderate,3.2872997,6.4789746
1258376707,Unnamed,building,2.0,Moderate,3.2739018,6.4614312
1267530019,Unnamed,building,3.0,High,3.2227176,6.4543962
1268715854,Unnamed,building,4.0,Very High,3.2992579,6.4682775
1257419303,Unnamed,building,3.0,High,3.2628099,6.4401455
